time,symbol,side,price,shares,amount,fee,tax,note
2026-05-01 19:20:18,601899,BUY,4.18209,17500,73186.575,21.955972499999998,0.0,strategy_rebalance
2026-05-01 19:20:18,002475,SELL,29.86506,2600,77649.156,23.2947468,38.824578,take_profit 39.94%
2026-05-01 19:20:18,600036,SELL,29.355315,2500,73388.2875,22.01648625,36.69414375,strategy_rebalance
2026-05-01 19:20:18,002475,BUY,31.285635,2400,75085.524,22.5256572,0.0,strategy_rebalance
2026-05-01 19:20:18,601899,BUY,4.24212,200,848.424,5.0,0.0,strategy_rebalance
2026-05-01 19:20:18,600030,BUY,21.120555,3500,73921.9425,22.176582749999998,0.0,strategy_rebalance
2026-05-01 19:20:18,600309,SELL,47.186395000000005,1500,70779.59250000001,21.23387775,35.38979625000001,strategy_rebalance
2026-05-01 19:20:18,300750,SELL,46.846565,100,4684.6565,5.0,2.34232825,strategy_rebalance
2026-05-01 19:20:18,601899,SELL,3.89805,17700,68995.485,20.698645499999998,34.4977425,strategy_rebalance
2026-05-01 19:20:18,002475,SELL,32.973505,100,3297.3505000000005,5.0,1.6486752500000004,strategy_rebalance
2026-05-01 19:20:18,600030,BUY,20.79039,100,2079.0389999999998,5.0,0.0,strategy_rebalance
2026-05-01 19:20:18,600887,BUY,26.123054999999997,2800,73144.55399999999,21.943366199999996,0.0,strategy_rebalance
2026-05-01 19:20:18,601012,BUY,14.547269999999997,5100,74191.07699999999,22.257323099999994,0.0,strategy_rebalance
2026-05-01 19:20:18,600030,SELL,17.751120000000004,3600,63904.032000000014,19.1712096,31.952016000000008,stop_loss -15.87%
2026-05-01 19:20:18,300750,SELL,61.978995000000005,1700,105364.2915,31.60928745,52.682145750000004,take_profit 53.63%
2026-05-01 19:20:18,600887,SELL,23.988,2800,67166.4,20.149919999999998,33.5832,strategy_rebalance
2026-05-01 19:20:18,300750,BUY,70.31514,1100,77346.654,23.203996199999995,0.0,strategy_rebalance
2026-05-01 19:20:18,002594,BUY,19.679835,3900,76751.35650000001,23.02540695,0.0,strategy_rebalance
2026-05-01 19:20:18,601012,BUY,14.617304999999998,100,1461.7305,5.0,0.0,strategy_rebalance
2026-05-01 19:20:18,600276,BUY,60.73035,1200,72876.42,21.862925999999998,0.0,strategy_rebalance
2026-05-01 19:20:18,601012,SELL,16.421785,300,4926.5355,5.0,2.46326775,strategy_rebalance
2026-05-01 19:20:18,002594,BUY,19.159574999999997,200,3831.9149999999995,5.0,0.0,strategy_rebalance
